Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Computer Science and Information Systems (CSIS),OFTECH,OFTECH 21,3025,LEIVA C Y,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22
Computer Science and Information Systems (CSIS),OFTECH,OFTECH 23,3026,WILLIAMSON TE D,12.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,26
Computer Science and Information Systems (CSIS),OFTECH,OFTECH 26,3027,WILLIAMSON TE D,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,15
Computer Science and Information Systems (CSIS),OFTECH,OFTECH 27,3028,RODRIGUEZ B S,15.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,31
Computer Science and Information Systems (CSIS),OFTECH,OFTECH 31,3030,HANA B T,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,19
Cosmetology,COSM,COSM 10A,1517,VAUGHN C L,8.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,32
Cosmetology,COSM,COSM 10A,1518,VAUGHN C L,11.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36
Cosmetology,COSM,COSM 10A,1520,ASSADI J,19.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,36
Cosmetology,COSM,COSM 10B,1521,MYERS A M,16.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,34
Cosmetology,COSM,COSM 10B,1522,VAUGHN C L,6.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,34
Cosmetology,COSM,COSM 10B,1523,VAUGHN C L,5.0,11.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,38
Cosmetology,COSM,COSM 11A,1525,LEDONNE H,3.0,17.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36
Cosmetology,COSM,COSM 11A,1526,LEDONNE H,0.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27
Cosmetology,COSM,COSM 11B,1527,PERRET D M,10.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,30
Cosmetology,COSM,COSM 11B,1528,PERRET D M,5.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22
Cosmetology,COSM,COSM 11C,1529,ASSADI J,8.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,31
Cosmetology,COSM,COSM 11C,1530,ASSADI J,14.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,33
Cosmetology,COSM,COSM 11D,1531,MOISAN A V,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Cosmetology,COSM,COSM 11D,1532,MOISAN A V,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32
Cosmetology,COSM,COSM 11E,1533,MYERS A M,9.0,9.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,30
Cosmetology,COSM,COSM 11E,1534,MYERS A M,9.0,6.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,31
Cosmetology,COSM,COSM 16,1535,FELIX F,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30
Cosmetology,COSM,COSM 16,1536,NUNLEY R M,8.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25
Cosmetology,COSM,COSM 18,1537,CEBALLOS B A,12.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28
Cosmetology,COSM,COSM 18,1538,CEBALLOS B A,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16
Cosmetology,COSM,COSM 18,1539,LIM J Y,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26
Cosmetology,COSM,COSM 18,1540,LIM J Y,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20
Cosmetology,COSM,COSM 20,1542,IJAMES S V,32.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,49
Cosmetology,COSM,COSM 20,1543,MYERS A M,7.0,7.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,43
Cosmetology,COSM,COSM 21A,1546,MOISAN A V,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Cosmetology,COSM,COSM 21B,1547,FELIX F,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23
Cosmetology,COSM,COSM 21B,1548,FELIX F,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15
Cosmetology,COSM,COSM 21C,1549,PERRET D M,12.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,24
Cosmetology,COSM,COSM 21C,1550,PERRET D M,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18
Cosmetology,COSM,COSM 21D,1551,MONGE J V,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19
Cosmetology,COSM,COSM 21D,1552,MONGE J V,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,23
Cosmetology,COSM,COSM 21E,1553,MYERS A M,17.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30
Cosmetology,COSM,COSM 26,1555,NUNLEY R M,12.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25
Cosmetology,COSM,COSM 26,1556,NUNLEY R M,6.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16
Cosmetology,COSM,COSM 28A,1557,LEDONNE H,11.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
Cosmetology,COSM,COSM 28A,1558,LEDONNE H,2.0,19.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,33
Cosmetology,COSM,COSM 28B,1560,LIM J Y,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26
Cosmetology,COSM,COSM 28B,1561,LIM J Y,15.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30
Cosmetology,COSM,COSM 30,1563,IJAMES S V,31.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,41
Cosmetology,COSM,COSM 31A,1565,ROGERS JR J,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,25
Cosmetology,COSM,COSM 31C,1568,CEBALLOS B A,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22
Cosmetology,COSM,COSM 31E,1569,FELIX F,27.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Cosmetology,COSM,COSM 36,1570,CEBALLOS B A,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Cosmetology,COSM,COSM 38,1571,LIM J Y,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31
Cosmetology,COSM,COSM 38,1572,LIM J Y,19.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29
Cosmetology,COSM,COSM 38B,1574,IJAMES S V,24.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30
Cosmetology,COSM,COSM 38B,1575,IJAMES S V,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29
Cosmetology,COSM,COSM 38C,1577,IJAMES S V,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28
Cosmetology,COSM,COSM 38C,1578,IJAMES S V,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25
Cosmetology,COSM,COSM 40,1580,DICAMILLO N,15.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26
Cosmetology,COSM,COSM 41B,1581,FELIX F,16.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25
Cosmetology,COSM,COSM 42,1583,ROGERS JR J,14.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,27
Cosmetology,COSM,COSM 46,1584,NUNLEY R M,16.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,30
Cosmetology,COSM,COSM 48,1585,KEPLER J M,13.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25
Cosmetology,COSM,COSM 48,1586,KEPLER J M,12.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23
Cosmetology,COSM,COSM 48B,1588,LEDONNE H,5.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Cosmetology,COSM,COSM 48B,1589,LEDONNE H,14.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Cosmetology,COSM,COSM 50A,1591,MOISAN A V,13.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,24
Cosmetology,COSM,COSM 50B,1592,CEBALLOS B A,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27
Cosmetology,COSM,COSM 50C,1593,DICAMILLO N,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Cosmetology,COSM,COSM 50C,1594,DICAMILLO N,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Cosmetology,COSM,COSM 50E,1595,DICAMILLO N,7.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15
Cosmetology,COSM,COSM 50E,1596,DICAMILLO N,12.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Cosmetology,COSM,COSM 50N,1597,DICAMILLO N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Cosmetology,COSM,COSM 50N,1598,DICAMILLO N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cosmetology,COSM,COSM 64,1599,LEDONNE H,13.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34
Cosmetology,COSM,COSM 64,1600,LEDONNE H,2.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28
Cosmetology,COSM,COSM 88A,1602,PERRET D M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2
Cosmetology,COSM,COSM 88A,1603,PERRET D M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Cosmetology,COSM,COSM 95A,1604,LEDONNE H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,6.0,65
Cosmetology,COSM,COSM 95B,1605,MOISAN A V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,39
Cosmetology,COSM,COSM 95C,1606,ROGERS JR J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,31
Cosmetology,COSM,COSM 95D,1607,PERRET D M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,37
Counseling,COUNS,COUNS 1,1609,FINLEY S F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,10.0,40
Counseling,COUNS,COUNS 1,1610,FINLEY S F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,2.0,36
Counseling,COUNS,COUNS 11,1611,KARIMIAN N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,1.0,21
Counseling,COUNS,COUNS 11,1612,HU J R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,36
Counseling,COUNS,COUNS 11,1613,MIRANDA M L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,3.0,30
Counseling,COUNS,COUNS 11,1614,FINLEY S F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,2.0,34
Counseling,COUNS,COUNS 11,1615,NISHIYAMA T K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,16
Counseling,COUNS,COUNS 11,1616,FINLEY S F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,1.0,31
Counseling,COUNS,COUNS 11,1617,WANG A C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,1.0,28
Counseling,COUNS,COUNS 11,1618,ESTRADA C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,1.0,26
Counseling,COUNS,COUNS 11,1619,THOMPSON C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,20
Counseling,COUNS,COUNS 12,1620,GURROLA D M,9.0,8.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,33
Counseling,COUNS,COUNS 12,1621,GURROLA D M,7.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,26
Counseling,COUNS,COUNS 12,1622,BANKS D D,12.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,33
Counseling,COUNS,COUNS 12,1623,RUIZ J,21.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,33
Counseling,COUNS,COUNS 12,1624,RUIZ J,28.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,34
Counseling,COUNS,COUNS 12,1625,BANKS D D,15.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,32
Counseling,COUNS,COUNS 12,1626,DE CAUSSIN J R,18.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,34
Counseling,COUNS,COUNS 12,1627,DE CAUSSIN J R,16.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,37
Counseling,COUNS,COUNS 12,1628,COHN‐SCHNEIDER,13.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,26
Counseling,COUNS,COUNS 12,1629,COHN‐SCHNEIDER,14.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21
Counseling,COUNS,COUNS 12,1630,GARCIA C J,21.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,28
Counseling,COUNS,COUNS 12,1631,GARCIA C J,10.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,28
Counseling,COUNS,COUNS 12,1632,KENNISON R L,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Counseling,COUNS,COUNS 13,1636,JEFFERSON S N,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Counseling,COUNS,COUNS 15,1638,KENNISON R L,23.0,8.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,46
Counseling,COUNS,COUNS 20,1640,GALINDO O A,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,21
Counseling,COUNS,COUNS 20,1642,LEWIS M L,3.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,23
Counseling,COUNS,COUNS 20,1643,GALINDO O A,7.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,27
Counseling,COUNS,COUNS 20,1644,TREJO A D,7.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31
Counseling,COUNS,COUNS 20,1646,GALINDO O A,10.0,5.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,31
Counseling,COUNS,COUNS 20,1647,VALENTINE D,2.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,26
Counseling,COUNS,COUNS 20,1648,NUNEZ‐MASON R,12.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,34
Counseling,COUNS,COUNS 20,1649,LEWIS M L,6.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,30
Counseling,COUNS,COUNS 20,1650,COOPER D J,14.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,34
Counseling,COUNS,COUNS 20,1651,TREJO A D,13.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,35
Counseling,COUNS,COUNS 20,1652,TREJO A D,11.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,31
Counseling,COUNS,COUNS 20,1653,FINCH L A,27.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33
Counseling,COUNS,COUNS 20,1654,VALENTINE D,1.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,28
Counseling,COUNS,COUNS 20,1655,MICHEL‐ JACKSON,7.0,8.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,33
Counseling,COUNS,COUNS 20,1656,COOPER D J,18.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37
Counseling,COUNS,COUNS 20,1657,FELIX J,10.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,34
Counseling,COUNS,COUNS 20,1658,COOPER D J,16.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34
Counseling,COUNS,COUNS 20,1659,VALENTINE D,8.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,28
Counseling,COUNS,COUNS 20,1660,HACKETT C D,12.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,27
Counseling,COUNS,COUNS 20,1661,DAHLENBURG T,9.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,31
Counseling,COUNS,COUNS 20,1662,FELIX J,7.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,24
Counseling,COUNS,COUNS 20,1663,FINLEY S F,9.0,5.0,7.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,34
Counseling,COUNS,COUNS 20,1665,LEWIS M L,8.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,29
Counseling,COUNS,COUNS 20,1666,MARTIN‐TUNGPAL,7.0,6.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,30
Counseling,COUNS,COUNS 20,1667,HALL T T,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27
Counseling,COUNS,COUNS 20,1668,FELIX J,8.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,30
Counseling,COUNS,COUNS 20,1669,NAKAO P O,10.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,25
Counseling,COUNS,COUNS 20,1670,FELIX J,6.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,18
Counseling,COUNS,COUNS 20,1671,NAKAO P O,9.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,23
Counseling,COUNS,COUNS 20,1672,HALL T T,16.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,25
Counseling,COUNS,COUNS 20,1673,FELIX J,6.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,23
Counseling,COUNS,COUNS 20,1674,HALL T T,16.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,29
Counseling,COUNS,COUNS 20,4102,JACKSON A E,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,20
Counseling,COUNS,COUNS 88A,1691,FELIX J,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Counseling,COUNS,COUNS 88B,1693,FELIX J,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Counseling,COUNS,COUNS 88C,1694,FELIX J,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Counseling,COUNS,COUNS 90A,1695,GAUSMAN J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,29
Counseling,COUNS,COUNS 90B,1696,GAUSMAN J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9
Counseling,COUNS,COUNS 90C,1697,GAUSMAN J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,17
Counseling,COUNS,COUNS 90D,1698,GAUSMAN J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2
Dance,DANCE,DANCE 2,1741,GONZALEZ G,43.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52
Dance,DANCE,DANCE 2,1742,GONZALEZ G,57.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
Dance,DANCE,DANCE 2,3447,GONZALEZ G,43.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52
Dance,DANCE,DANCE 5,1743,DOUGLAS JUDITH,57.0,28.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,103
Dance,DANCE,DANCE 5,1744,WOLIN‐TUPAS R L,23.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,34
Dance,DANCE,DANCE 10,1745,AYBAY OWENS S,9.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,30
Dance,DANCE,DANCE 14,1746,SMYTH L A,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Dance,DANCE,DANCE 15,1747,SMYTH L A,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7
Dance,DANCE,DANCE 17,1748,PENNINGTON A R,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,21
Dance,DANCE,DANCE 18,1749,PENNINGTON A R,5.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,12
Dance,DANCE,DANCE 20,1750,CANELLIAS L M,6.0,6.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,7.0,29
Dance,DANCE,DANCE 21,1751,SUSILOWATI S,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16
Dance,DANCE,DANCE 22,1752,RAMIREZ R V,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12
Dance,DANCE,DANCE 23,1753,RAMIREZ R V,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Dance,DANCE,DANCE 24,1754,OCAMPO C,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12
Dance,DANCE,DANCE 25,1755,JORDAN A N,17.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,38
Dance,DANCE,DANCE 31,1756,MOLNAR CY A,6.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,24
Dance,DANCE,DANCE 31,1757,VAN WORMER V M,6.0,7.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,28
Dance,DANCE,DANCE 31,1758,MITCHELL C S,2.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,23
Dance,DANCE,DANCE 31,4117,RICHARDS C R,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,17
Dance,DANCE,DANCE 32,1759,MITCHELL C S,0.0,5.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,20
Dance,DANCE,DANCE 32,1760,VAN WORMER V M,3.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,17
Dance,DANCE,DANCE 32,4118,RICHARDS C R,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,18
Dance,DANCE,DANCE 33,1761,MITCHELL C S,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,13
Dance,DANCE,DANCE 34,1762,MITCHELL C S,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10
Dance,DANCE,DANCE 35,1763,MITCHELL C S,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7
Dance,DANCE,DANCE 36,1764,MITCHELL C S,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
Dance,DANCE,DANCE 41,1765,AYBAY OWENS S,14.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32
Dance,DANCE,DANCE 41,1766,MCDONALD K E,8.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,24
Dance,DANCE,DANCE 41,1768,JORDAN A N,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,22
Dance,DANCE,DANCE 42,1770,MCDONALD K E,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,21
Dance,DANCE,DANCE 43,1771,TOMASIC M T,4.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,19
Dance,DANCE,DANCE 44,1772,TOMASIC M T,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
Dance,DANCE,DANCE 45,1773,VAN WORMER V M,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,12
Dance,DANCE,DANCE 46,1774,VAN WORMER V M,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
Dance,DANCE,DANCE 55A,1775,TOMASIC M T,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
Dance,DANCE,DANCE 57A,4119,RAMIREZ R V,19.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26
Dance,DANCE,DANCE 62,1776,VAN WORMER V M,9.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Dance,DANCE,DANCE 63,1777,VAN WORMER V M,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Dance,DANCE,DANCE 70,1778,TOMASIC M T,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Dance,DANCE,DANCE 70,1779,SUSILOWATI S,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Dance,DANCE,DANCE 88A,1781,DOUGLAS JUDITH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
